Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Country,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
27720,ID-2012-CA1196566-40949,02/10/2021,02/15/2021,Standard Class,CA-1196566,Corporate,Shizuoka,Japan,Eastern Asia,Asia Pacific,TEC-PH-5841,Technology,Phones," $6,998.64 ",11,0.00%," $2,939.31 ", $413.80 ,Medium
19154,ES-2012-ME18010120-40949,02/10/2021,02/15/2021,Standard Class,ME-18010120,Corporate,Madrid,Spain,Southern Europe,Europe,OFF-AR-3532,Office Supplies,Art, $19.14 ,1,0.00%, $4.20 , $2.24 ,High
10583,ES-2012-MO1780048-40949,02/10/2021,02/16/2021,Standard Class,MO-1780048,Home Office,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-AR-6119,Office Supplies,Art, $123.90 ,5,0.00%, $39.60 , $12.38 ,Medium
40551,CA-2012-GA14725140-40951,02/12/2021,02/16/2021,Second Class,GA-147251402,Consumer,Missouri,United States,Central US,USCA,FUR-CH-4427,Furniture,Chairs, $60.89 ,1,0.00%, $15.22 , $10.07 ,Medium
40554,CA-2012-GA14725140-40951,02/12/2021,02/16/2021,Second Class,GA-147251402,Consumer,Missouri,United States,Central US,USCA,FUR-FU-5722,Furniture,Furnishings, $332.94 ,3,0.00%, $53.27 , $18.55 ,Medium
40553,CA-2012-GA14725140-40951,02/12/2021,02/16/2021,Second Class,GA-147251402,Consumer,Missouri,United States,Central US,USCA,OFF-BI-6412,Office Supplies,Binders, $9.64 ,2,0.00%, $4.43 , $1.33 ,Medium
36928,CA-2012-NF18385140-40951,02/12/2021,02/16/2021,Standard Class,NF-183851408,Consumer,Virginia,United States,Southern US,USCA,FUR-TA-4614,Furniture,Tables," $1,256.22 ",6,0.00%, $75.37 , $212.94 ,High
28947,IN-2012-MG1789058-40951,02/12/2021,02/19/2021,Standard Class,MG-1789058,Home Office,Telangana,India,Southern Asia,Asia Pacific,OFF-BI-3722,Office Supplies,Binders, $13.83 ,1,0.00%, $3.30 , $1.97 ,Medium
50545,RS-2012-MM8280108-40953,02/14/2021,02/16/2021,Second Class,MM-8280108,Corporate,Bashkortostan,Russia,Eastern Europe,Europe,TEC-CO-3599,Technology,Copiers, $297.48 ,2,0.00%, $145.74 , $82.46 ,Critical
50903,NG-2012-JC534094-40953,02/14/2021,02/18/2021,Standard Class,JC-534094,Consumer,Niamey,Niger,Western Africa,Africa,OFF-PA-5854,Office Supplies,Paper, $237.60 ,8,0.00%, $106.80 , $28.45 ,High
47697,SG-2012-TC11295111-40953,02/14/2021,02/18/2021,Second Class,TC-11295111,Consumer,Dakar,Senegal,Western Africa,Africa,OFF-BI-3295,Office Supplies,Binders, $15.66 ,2,0.00%, $6.42 , $2.03 ,High
47698,SG-2012-TC11295111-40953,02/14/2021,02/18/2021,Second Class,TC-11295111,Consumer,Dakar,Senegal,Western Africa,Africa,OFF-EN-4445,Office Supplies,Envelopes, $77.10 ,2,0.00%, $0.72 , $15.23 ,High
28671,IN-2012-TG2131027-40953,02/14/2021,02/18/2021,Standard Class,TG-2131027,Consumer,Liaoning,China,Eastern Asia,Asia Pacific,OFF-AR-5903,Office Supplies,Art, $253.95 ,5,0.00%, $76.05 , $16.29 ,Medium
31163,IN-2012-KB164057-40953,02/14/2021,02/18/2021,Standard Class,KB-164057,Home Office,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-3294,Office Supplies,Binders, $26.76 ,4,0.00%, $5.04 , $2.11 ,Medium
16872,ES-2012-HA14920120-40953,02/14/2021,02/19/2021,Second Class,HA-14920120,Consumer,Valenciana,Spain,Southern Europe,Europe,OFF-ST-4028,Office Supplies,Storage, $9.23 ,1,10.00%, $1.61 , $1.79 ,Medium
1665,MX-2012-LB1679531-40953,02/14/2021,02/19/2021,Standard Class,LB-1679531,Home Office,Holguín,Cuba,Caribbean,LATAM,OFF-ST-5708,Office Supplies,Storage, $81.60 ,2,0.00%, $22.84 , $9.61 ,High
47809,RS-2012-TB11280108-40953,02/14/2021,02/20/2021,Standard Class,TB-11280108,Consumer,Kaluga,Russia,Eastern Europe,Europe,OFF-AR-5921,Office Supplies,Art, $27.09 ,1,0.00%, $13.53 , $2.03 ,Low
36763,CA-2012-ST20530140-40954,02/15/2021,02/20/2021,Second Class,ST-205301402,Consumer,Texas,United States,Central US,USCA,OFF-PA-5190,Office Supplies,Paper, $16.18 ,3,20.00%, $6.07 , $1.27 ,High
14070,IT-2012-ON1871545-40955,02/16/2021,02/19/2021,Second Class,ON-1871545,Corporate,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,FUR-CH-5774,Furniture,Chairs," $4,544.10 ",11,10.00%," $1,868.13 ", $506.27 ,Medium
14072,IT-2012-ON1871545-40955,02/16/2021,02/19/2021,Second Class,ON-1871545,Corporate,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,TEC-PH-5337,Technology,Phones, $283.61 ,2,15.00%, $43.37 , $23.67 ,Medium
24936,IN-2012-BF1121558-40955,02/16/2021,02/21/2021,Standard Class,BF-1121558,Home Office,Uttar Pradesh,India,Southern Asia,Asia Pacific,FUR-BO-3628,Furniture,Bookcases, $123.45 ,1,0.00%, $50.61 , $1.34 ,Medium
32629,CA-2012-MN17935140-40956,02/17/2021,02/22/2021,Standard Class,MN-179351402,Consumer,Texas,United States,Central US,USCA,OFF-BI-6391,Office Supplies,Binders, $1.08 ,3,80.00%, $(1.73), $1.11 ,High
21892,ID-2012-CM12160118-40957,02/18/2021,02/20/2021,First Class,CM-12160118,Consumer,Seoul,South Korea,Eastern Asia,Asia Pacific,TEC-AC-5896,Technology,Accessories, $257.85 ,2,50.00%, $(165.03), $29.12 ,Medium
21566,IN-2012-ML180407-40957,02/18/2021,02/21/2021,Second Class,ML-180407,Corporate,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3785,Technology,Phones, $825.12 ,5,10.00%, $54.87 , $161.63 ,High
18579,ES-2012-AB1016545-40957,02/18/2021,02/23/2021,Standard Class,AB-1016545,Consumer,Ile-de-France,France,Western Europe,Europe,TEC-MA-5538,Technology,Machines, $128.52 ,3,15.00%, $(1.53), $13.21 ,Medium
10415,ES-2012-KH1663045-40957,02/18/2021,02/24/2021,Standard Class,KH-1663045,Corporate,Bourgogne-Franche-Comté,France,Western Europe,Europe,OFF-FA-5485,Office Supplies,Fasteners, $34.56 ,3,0.00%, $13.77 , $3.50 ,Medium
39519,CA-2012-AB10015140-40958,02/19/2021,02/25/2021,Standard Class,AB-100151402,Consumer,Texas,United States,Central US,USCA,OFF-ST-3078,Office Supplies,Storage, $12.62 ,2,20.00%, $(2.52), $1.97 ,Low
22534,IN-2012-AG10900113-40960,02/21/2021,02/23/2021,Second Class,AG-10900113,Consumer,Singapore,Singapore,Southeastern Asia,Asia Pacific,FUR-CH-5758,Furniture,Chairs, $179.46 ,3,0.00%, $69.93 , $17.13 ,Medium
28588,IN-2012-SC2002066-40960,02/21/2021,02/25/2021,Standard Class,SC-2002066,Consumer,Tokyo,Japan,Eastern Asia,Asia Pacific,TEC-MA-6137,Technology,Machines, $803.25 ,5,0.00%, $224.85 , $78.45 ,Medium
25739,IN-2012-AR1051056-40960,02/21/2021,02/25/2021,Second Class,AR-1051056,Consumer,Hong Kong,Hong Kong,Eastern Asia,Asia Pacific,FUR-BO-4857,Furniture,Bookcases, $345.72 ,2,0.00%, $114.06 , $27.59 ,Medium
39800,CA-2012-SR20740140-40960,02/21/2021,02/25/2021,Standard Class,SR-207401404,Home Office,California,United States,Western US,USCA,OFF-PA-6566,Office Supplies,Paper, $12.96 ,2,0.00%, $6.22 , $1.14 ,High
35817,CA-2012-LC16930140-40960,02/21/2021,02/27/2021,Standard Class,LC-169301402,Corporate,Indiana,United States,Central US,USCA,TEC-AC-4142,Technology,Accessories, $62.31 ,3,0.00%, $22.43 , $3.97 ,Medium
50039,TU-2012-AG495134-40961,02/22/2021,02/24/2021,Second Class,AG-495134,Corporate,Izmir,Türkiye,Western Asia,Asia Pacific,OFF-PA-4006,Office Supplies,Paper, $5.95 ,1,60.00%, $(5.66), $1.54 ,High
12664,ES-2012-PG1889564-40961,02/22/2021,02/26/2021,Standard Class,PG-1889564,Consumer,Tuscany,Italy,Southern Europe,Europe,TEC-MA-5015,Technology,Machines, $476.98 ,3,40.00%, $39.67 , $85.57 ,High
12662,ES-2012-PG1889564-40961,02/22/2021,02/26/2021,Standard Class,PG-1889564,Consumer,Tuscany,Italy,Southern Europe,Europe,OFF-BI-3247,Office Supplies,Binders, $62.85 ,5,0.00%, $8.10 , $9.61 ,High
49497,IR-2012-SZ1003560-40961,02/22/2021,02/27/2021,Standard Class,SZ-1003560,Home Office,Tehran,Iran,Southern Asia,Asia Pacific,FUR-TA-4642,Furniture,Tables, $489.81 ,1,0.00%, $63.66 , $17.73 ,Medium
51036,PL-2012-RW9540103-40961,02/22/2021,02/27/2021,Second Class,RW-9540103,Corporate,Pomerania,Poland,Eastern Europe,Europe,TEC-MA-5569,Technology,Machines, $333.00 ,4,0.00%, $29.88 , $15.62 ,Medium
9728,US-2012-MO1750082-40962,02/23/2021,02/26/2021,First Class,MO-1750082,Consumer,Distrito Federal,Mexico,Central America,LATAM,FUR-CH-4519,Furniture,Chairs, $157.84 ,5,20.00%, $(0.06), $59.64 ,Critical
13850,IT-2012-GD1459064-40962,02/23/2021,02/28/2021,Standard Class,GD-1459064,Corporate,Lazio,Italy,Southern Europe,Europe,FUR-CH-4519,Furniture,Chairs, $47.35 ,2,60.00%, $(60.41), $1.93 ,Medium
43610,IR-2012-TS1143060-40963,02/24/2021,02/25/2021,First Class,TS-1143060,Corporate,Qom,Iran,Southern Asia,Asia Pacific,OFF-BI-6397,Office Supplies,Binders, $15.96 ,4,0.00%, $1.68 , $3.14 ,Medium
43613,IR-2012-TS1143060-40963,02/24/2021,02/25/2021,First Class,TS-1143060,Corporate,Qom,Iran,Southern Asia,Asia Pacific,TEC-PH-3807,Technology,Phones, $654.24 ,1,0.00%, $287.85 , $136.02 ,Medium
43612,IR-2012-TS1143060-40963,02/24/2021,02/25/2021,First Class,TS-1143060,Corporate,Qom,Iran,Southern Asia,Asia Pacific,TEC-AC-3385,Technology,Accessories, $490.14 ,6,0.00%, $29.34 , $39.03 ,Medium
49217,SG-2012-CB2415111-40963,02/24/2021,02/28/2021,Standard Class,CB-2415111,Consumer,Dakar,Senegal,Western Africa,Africa,TEC-AC-5101,Technology,Accessories, $64.02 ,2,0.00%, $30.06 , $4.15 ,High
10426,ES-2012-JC1610514-40963,02/24/2021,02/28/2021,Standard Class,JC-1610514,Corporate,Namur,Belgium,Western Europe,Europe,TEC-CO-3588,Technology,Copiers, $524.58 ,2,0.00%, $57.66 , $4.97 ,Medium
10424,ES-2012-JC1610514-40963,02/24/2021,02/28/2021,Standard Class,JC-1610514,Corporate,Namur,Belgium,Western Europe,Europe,OFF-BI-2902,Office Supplies,Binders, $308.70 ,6,0.00%, $77.04 , $13.80 ,Medium
72,US-2012-GZ1447036-40963,02/24/2021,02/28/2021,Standard Class,GZ-1447036,Consumer,Santo Domingo,Dominican Republic,Caribbean,LATAM,TEC-MA-5510,Technology,Machines, $107.45 ,2,70.00%, $(121.79), $7.32 ,Medium
50121,AG-2012-RO97803-40964,02/25/2021,02/25/2021,Same Day,RO-97803,Consumer,Alger,Algeria,North Africa,Africa,OFF-LA-5388,Office Supplies,Labels, $8.37 ,1,0.00%, $0.57 , $2.14 ,Critical
50118,AG-2012-RO97803-40964,02/25/2021,02/25/2021,Same Day,RO-97803,Consumer,Alger,Algeria,North Africa,Africa,TEC-MA-4197,Technology,Machines, $613.26 ,2,0.00%, $202.32 , $241.33 ,Critical
50119,AG-2012-RO97803-40964,02/25/2021,02/25/2021,Same Day,RO-97803,Consumer,Alger,Algeria,North Africa,Africa,OFF-ST-4081,Office Supplies,Storage, $393.96 ,2,0.00%, $78.78 , $110.60 ,Critical
50351,CG-2012-TH1155033-40964,02/25/2021,02/27/2021,Second Class,TH-1155033,Home Office,Orientale,Democratic Republic of the Congo,Central Africa,Africa,OFF-BI-2914,Office Supplies,Binders, $6.66 ,1,0.00%, $0.57 , $1.70 ,High
36809,US-2012-JH15430140-40964,02/25/2021,03/01/2021,Standard Class,JH-154301404,Consumer,Oregon,United States,Western US,USCA,OFF-PA-6306,Office Supplies,Paper, $22.78 ,3,20.00%, $7.69 , $1.97 ,High
22559,ID-2012-MD1786059-40965,02/26/2021,02/28/2021,Second Class,MD-1786059,Corporate,Jakarta,Indonesia,Southeastern Asia,Asia Pacific,TEC-MA-4211,Technology,Machines, $287.45 ,3,17.00%, $(45.10), $81.63 ,Critical
3526,MX-2012-BS1138093-40965,02/26/2021,02/28/2021,Second Class,BS-1138093,Corporate,Matagalpa,Nicaragua,Central America,LATAM,TEC-CO-5997,Technology,Copiers, $988.32 ,5,0.20%, $126.72 , $107.47 ,Medium
1941,MX-2012-RL1961539-40965,02/26/2021,03/01/2021,Second Class,RL-1961539,Consumer,San Salvador,El Salvador,Central America,LATAM,OFF-SU-4133,Office Supplies,Supplies, $58.28 ,2,0.00%, $-   , $8.20 ,Medium
242,MX-2012-AH1019531-40965,02/26/2021,03/01/2021,Standard Class,AH-1019531,Corporate,Santiago de Cuba,Cuba,Caribbean,LATAM,TEC-AC-5217,Technology,Accessories, $51.96 ,3,0.00%, $18.66 , $3.68 ,Medium
10237,US-2012-AH1019518-40965,02/26/2021,03/01/2021,Standard Class,AH-1019518,Corporate,Alagoas,Brazil,South America,LATAM,FUR-CH-4563,Furniture,Chairs, $144.10 ,3,60.00%, $(111.68), $14.32 ,Medium
44501,UP-2012-BS1800137-40968,02/28/2021,02/28/2021,Same Day,BS-1800137,Home Office,Kherson,Ukraine,Eastern Europe,Europe,OFF-AR-6105,Office Supplies,Art, $98.94 ,2,0.00%, $15.78 , $8.42 ,Medium
25321,ID-2012-PS18970118-40967,02/28/2021,03/02/2021,First Class,PS-18970118,Home Office,Seoul,South Korea,Eastern Asia,Asia Pacific,FUR-FU-4040,Furniture,Furnishings, $401.28 ,10,20.00%, $(5.22), $108.34 ,Critical
25325,ID-2012-PS18970118-40967,02/28/2021,03/02/2021,First Class,PS-18970118,Home Office,Seoul,South Korea,Eastern Asia,Asia Pacific,TEC-AC-3388,Technology,Accessories, $114.81 ,2,50.00%, $(50.55), $16.32 ,Critical
44226,CA-2012-TP1141523-40968,02/28/2021,03/03/2021,First Class,TP-1141523,Consumer,Ontario,Canada,Canada,USCA,OFF-LA-4693,Office Supplies,Labels, $11.76 ,1,0.00%, $5.64 , $2.24 ,High
44228,CA-2012-TP1141523-40968,02/28/2021,03/03/2021,First Class,TP-1141523,Consumer,Ontario,Canada,Canada,USCA,OFF-ST-4258,Office Supplies,Storage, $551.16 ,4,0.00%, $71.64 , $164.36 ,High
30177,ID-2012-LH171557-40968,02/28/2021,03/04/2021,Standard Class,LH-171557,Consumer,Tasmania,Australia,Oceania,Asia Pacific,OFF-PA-6623,Office Supplies,Paper, $23.87 ,3,40.00%, $(7.63), $3.90 ,High
48592,UP-2012-RD9900137-40968,02/28/2021,03/04/2021,Standard Class,RD-9900137,Consumer,Vinnytsya,Ukraine,Eastern Europe,Europe,FUR-CH-5366,Furniture,Chairs, $48.45 ,1,0.00%, $12.09 , $2.21 ,Medium
15218,ES-2012-TB2140048-40968,02/28/2021,03/04/2021,Standard Class,TB-2140048,Consumer,Berlin,Germany,Western Europe,Europe,OFF-AP-4509,Office Supplies,Appliances, $364.42 ,8,20.00%, $45.46 , $80.67 ,High
48598,UP-2012-RD9900137-40968,02/28/2021,03/04/2021,Standard Class,RD-9900137,Consumer,Vinnytsya,Ukraine,Eastern Europe,Europe,OFF-ST-4030,Office Supplies,Storage, $61.74 ,6,0.00%, $17.82 , $3.73 ,Medium
11106,ES-2012-LO1717048-40968,02/28/2021,03/04/2021,Standard Class,LO-1717048,Corporate,Berlin,Germany,Western Europe,Europe,TEC-AC-3387,Technology,Accessories, $151.36 ,2,10.00%, $(5.06), $14.22 ,Medium
39246,CA-2012-SC20380140-40968,02/28/2021,03/04/2021,Standard Class,SC-203801402,Consumer,Texas,United States,Central US,USCA,FUR-FU-3909,Furniture,Furnishings, $63.55 ,6,60.00%, $(34.95), $7.38 ,Medium
26925,IN-2012-LH1715559-40968,02/28/2021,03/05/2021,Standard Class,LH-1715559,Consumer,Sumatera Selatan,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-4703,Furniture,Chairs, $238.93 ,2,27.00%, $62.17 , $15.01 ,Medium
13133,ES-2012-TS21370139-40968,02/28/2021,03/05/2021,Standard Class,TS-21370139,Corporate,England,United Kingdom,Northern Europe,Europe,OFF-AR-5926,Office Supplies,Art, $37.08 ,3,0.00%, $10.35 , $3.55 ,High
13130,ES-2012-TS21370139-40968,02/28/2021,03/05/2021,Standard Class,TS-21370139,Corporate,England,United Kingdom,Northern Europe,Europe,FUR-BO-5763,Furniture,Bookcases," $1,314.45 ",3,0.00%, $341.73 , $150.40 ,High
13131,ES-2012-TS21370139-40968,02/28/2021,03/05/2021,Standard Class,TS-21370139,Corporate,England,United Kingdom,Northern Europe,Europe,FUR-CH-5448,Furniture,Chairs, $704.55 ,5,0.00%, $288.75 , $64.40 ,High
31454,CA-2012-DB13060140-40968,02/28/2021,03/05/2021,Second Class,DB-130601404,Consumer,Washington,United States,Western US,USCA,FUR-CH-4400,Furniture,Chairs, $457.57 ,2,20.00%, $51.48 , $47.89 ,Medium
22083,IN-2012-GD145907-40969,03/01/2021,03/05/2021,Standard Class,GD-145907,Corporate,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4558,Furniture,Chairs, $257.74 ,3,10.00%, $31.48 , $28.53 ,Medium
11172,ES-2012-RB1970545-40970,03/02/2021,03/05/2021,Second Class,RB-1970545,Home Office,Pays de la Loire,France,Western Europe,Europe,OFF-BI-6370,Office Supplies,Binders, $58.98 ,2,0.00%, $12.36 , $3.10 ,Medium
47240,MO-2012-BW120086-40970,03/02/2021,03/06/2021,Standard Class,BW-120086,Consumer,Grand Casablanca,Morocco,North Africa,Africa,TEC-MA-5548,Technology,Machines, $310.50 ,1,0.00%, $90.03 , $48.52 ,High
47241,MO-2012-BW120086-40970,03/02/2021,03/06/2021,Standard Class,BW-120086,Consumer,Grand Casablanca,Morocco,North Africa,Africa,TEC-MA-6141,Technology,Machines, $597.84 ,2,0.00%, $263.04 , $43.14 ,High
45952,EG-2012-AP72038-40970,03/02/2021,03/06/2021,Standard Class,AP-72038,Home Office,Al Qahirah,Egypt,North Africa,Africa,OFF-AR-3495,Office Supplies,Art, $23.88 ,2,0.00%, $10.02 , $2.02 ,Medium
38545,US-2012-JS15595140-40970,03/02/2021,03/07/2021,Standard Class,JS-155951406,Corporate,Ohio,United States,Eastern US,USCA,OFF-ST-4093,Office Supplies,Storage, $44.67 ,8,20.00%, $(10.05), $1.94 ,Medium
38544,US-2012-JS15595140-40970,03/02/2021,03/07/2021,Standard Class,JS-155951406,Corporate,Ohio,United States,Eastern US,USCA,FUR-BO-5522,Furniture,Bookcases, $302.45 ,5,50.00%, $(199.62), $34.51 ,Medium
32459,CA-2012-AP10720140-40970,03/02/2021,03/07/2021,Standard Class,AP-107201406,Home Office,New York,United States,Eastern US,USCA,TEC-PH-5630,Technology,Phones, $9.99 ,1,0.00%, $4.60 , $1.99 ,High
44980,AG-2012-CC23703-40970,03/02/2021,03/08/2021,Standard Class,CC-23703,Consumer,Alger,Algeria,North Africa,Africa,FUR-FU-4066,Furniture,Furnishings, $113.28 ,1,0.00%, $29.43 , $9.51 ,Medium
48190,RO-2012-SF10065107-40970,03/02/2021,03/08/2021,Standard Class,SF-10065107,Consumer,Iasi,Romania,Eastern Europe,Europe,FUR-BO-3906,Furniture,Bookcases, $491.76 ,4,0.00%, $4.80 , $27.75 ,Medium
46515,NI-2012-AJ96095-40970,03/02/2021,03/09/2021,Standard Class,AJ-96095,Consumer,Anambra,Nigeria,Western Africa,Africa,FUR-CH-4626,Furniture,Chairs, $57.17 ,4,70.00%, $(91.51), $2.08 ,Medium
8899,US-2012-CS1186055-40970,03/02/2021,03/09/2021,Standard Class,CS-1186055,Consumer,Cortés,Honduras,Central America,LATAM,TEC-CO-6000,Technology,Copiers, $825.06 ,7,40.20%, $(389.16), $35.20 ,Low
42513,TU-2012-PW9240134-40971,03/03/2021,03/08/2021,Standard Class,PW-9240134,Consumer,Istanbul,Türkiye,Western Asia,Asia Pacific,TEC-MA-5576,Technology,Machines, $94.44 ,2,60.00%, $(25.98), $4.07 ,Medium
39793,CA-2012-AB10150140-40972,03/04/2021,03/07/2021,Second Class,AB-101501406,Consumer,New York,United States,Eastern US,USCA,OFF-AR-5325,Office Supplies,Art, $59.52 ,3,0.00%, $15.48 , $8.02 ,Medium
39797,CA-2012-AB10150140-40972,03/04/2021,03/07/2021,Second Class,AB-101501406,Consumer,New York,United States,Eastern US,USCA,OFF-PA-6441,Office Supplies,Paper, $97.82 ,2,0.00%, $45.98 , $10.13 ,Medium
8343,MX-2012-RD1993051-40973,03/05/2021,03/08/2021,Second Class,RD-1993051,Consumer,Guatemala,Guatemala,Central America,LATAM,OFF-EN-3667,Office Supplies,Envelopes, $127.20 ,5,0.00%, $29.20 , $15.77 ,High
36258,CA-2012-AB10015140-40974,03/06/2021,03/07/2021,First Class,AB-100151404,Consumer,Washington,United States,Western US,USCA,FUR-CH-4421,Furniture,Chairs, $48.71 ,1,20.00%, $5.48 , $11.13 ,High
47349,SA-2012-MG7695110-40974,03/06/2021,03/10/2021,Standard Class,MG-7695110,Consumer,Makkah,Saudi Arabia,Western Asia,Asia Pacific,OFF-BI-4813,Office Supplies,Binders, $30.96 ,2,0.00%, $8.64 , $4.62 ,High
7085,MX-2012-PG1889551-40974,03/06/2021,03/10/2021,Standard Class,PG-1889551,Consumer,Guatemala,Guatemala,Central America,LATAM,OFF-ST-5700,Office Supplies,Storage, $846.48 ,6,0.00%, $25.32 , $35.98 ,Medium
7084,MX-2012-PG1889551-40974,03/06/2021,03/10/2021,Standard Class,PG-1889551,Consumer,Guatemala,Guatemala,Central America,LATAM,OFF-EN-3658,Office Supplies,Envelopes, $15.88 ,2,0.00%, $2.04 , $2.05 ,Medium
40937,CA-2012-CM12715140-40974,03/06/2021,03/11/2021,Standard Class,CM-127151404,Corporate,Washington,United States,Western US,USCA,OFF-AR-5334,Office Supplies,Art, $20.65 ,5,0.00%, $9.50 , $1.52 ,Medium
386,MX-2012-CR1262598-40975,03/07/2021,03/07/2021,Same Day,CR-1262598,Home Office,Panama,Panama,Central America,LATAM,TEC-CO-6008,Technology,Copiers, $143.52 ,3,40.20%, $9.12 , $16.20 ,High
23822,IN-2012-DK13150102-40975,03/07/2021,03/11/2021,Standard Class,DK-13150102,Corporate,National Capital,Philippines,Southeastern Asia,Asia Pacific,TEC-PH-3799,Technology,Phones, $543.11 ,9,25.00%, $(7.43), $40.48 ,Medium
27637,IN-2012-SC2068021-40975,03/07/2021,03/12/2021,Standard Class,SC-2068021,Home Office,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,OFF-BI-2895,Office Supplies,Binders, $87.66 ,6,0.00%, $20.16 , $3.76 ,Medium
27638,IN-2012-SC2068021-40975,03/07/2021,03/12/2021,Standard Class,SC-2068021,Home Office,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,OFF-SU-4981,Office Supplies,Supplies, $75.90 ,5,0.00%, $18.15 , $5.50 ,Medium
27639,IN-2012-SC2068021-40975,03/07/2021,03/12/2021,Standard Class,SC-2068021,Home Office,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,FUR-TA-3762,Furniture,Tables," $1,330.29 ",3,0.00%, $292.59 , $78.66 ,Medium
6712,MX-2012-GT1471039-40975,03/07/2021,03/12/2021,Standard Class,GT-1471039,Consumer,San Salvador,El Salvador,Central America,LATAM,FUR-CH-4532,Furniture,Chairs," $2,855.16 ",9,0.00%," $1,313.28 ", $145.50 ,Medium
50365,NI-2012-GR456095-40975,03/07/2021,03/13/2021,Standard Class,GR-456095,Corporate,Lagos,Nigeria,Western Africa,Africa,TEC-CO-3686,Technology,Copiers, $383.80 ,4,70.00%, $(575.72), $29.68 ,Medium
49604,SF-2012-AG675117-40976,03/08/2021,03/11/2021,First Class,AG-675117,Consumer,Gauteng,South Africa,Southern Africa,Africa,OFF-LA-5375,Office Supplies,Labels, $41.28 ,4,0.00%, $19.32 , $5.88 ,High
21133,ID-2012-SS201407-40976,03/08/2021,03/12/2021,Standard Class,SS-201407,Corporate,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-6258,Furniture,Furnishings, $102.55 ,6,10.00%, $(1.31), $9.12 ,High
18457,ES-2012-TT2146048-40977,03/09/2021,03/09/2021,Same Day,TT-2146048,Home Office,Baden-Württemberg,Germany,Western Europe,Europe,TEC-PH-5249,Technology,Phones, $520.11 ,3,0.00%, $202.77 , $89.92 ,Medium
21030,IN-2012-BM1178527-40977,03/09/2021,03/11/2021,First Class,BM-1178527,Consumer,Jiangsu,China,Eastern Asia,Asia Pacific,TEC-CO-3598,Technology,Copiers," $1,274.16 ",4,0.00%, $382.20 , $248.59 ,Critical
14956,ES-2012-AG10675139-40977,03/09/2021,03/13/2021,Standard Class,AG-10675139,Consumer,England,United Kingdom,Northern Europe,Europe,FUR-CH-4522,Furniture,Chairs, $74.49 ,2,50.00%, $(17.91), $9.12 ,High
2739,MX-2012-KD1634518-40977,03/09/2021,03/13/2021,Standard Class,KD-1634518,Consumer,Rio Grande do Sul,Brazil,South America,LATAM,FUR-CH-4557,Furniture,Chairs, $200.76 ,3,0.00%, $7.98 , $13.13 ,Medium
32468,US-2012-SW20275140-40977,03/09/2021,03/13/2021,Standard Class,SW-202751402,Consumer,Michigan,United States,Central US,USCA,OFF-PA-4390,Office Supplies,Paper, $22.38 ,2,0.00%, $10.74 , $1.48 ,Medium
